id,source,noisy_text,clean_text,edit_distance,document_type,error_rate
syn_1187,synthetic,"lña tan ulta, ycliscreta la .Vírtud, eo-","seña tan culta, y discreta la Virtud, co-",-1,synthetic_17th_century_spanish,-1
syn_1188,synthetic,"mo santa la Policia, y Urbanidad. Los","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1189,synthetic,"mo santa la olicia, y Urbanidad. Los","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1190,synthetic,"mo santa la Policia, y Urbanidad. Los","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1191,synthetic,"mo sanrala Policla, y Urbanidad. Los","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1192,synthetic,"mó santa la Qol-icia, y Urbafnidacl. Los","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1193,synthetic,"mosanta la Qolicia, y rb-anidad. Los","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1194,synthetic,"o sana lo Policia, y Ur:banidad. Los","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1195,synthetic,"mosanta a Policia, y Urbanidad. Lof","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1196,synthetic,"mo sano la Policia,  Urbanidad. Los","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1197,synthetic,"niofanta la Pólrincia, y Arbanida. Los","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1198,synthetic,"mo santa.l Policia, y Urbánidad. Los","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1199,synthetic,"o santa la Qolicia, y.Urbanidad. Los","mo santa la Policia, y Urbanidad. Los",-1,synthetic_17th_century_spanish,-1
syn_1200,synthetic,"Señoritos, que secriarem con eslos do-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1201,synthetic,"Señoriros, que se criaren con estos do-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1202,synthetic,"Señoritos, que se criárencon estos clo-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1203,synthetic,"Sñotitos, que se criaren con.estodo-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1204,synthetic,"Señoritos, qué se criatcn con. estoas- do-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1205,synthetic,"Señoritos, que se criarri con estos do-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1206,synthetic,"Senñoitos, qae c riaten oon estos do-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1207,synthetic,"Señoritos, qoe se criaren conestos do-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1208,synthetic,"Señoritos, ué se criaren eonestos do-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1209,synthetic,"Señorits, que se criaren co ésnto clo-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1210,synthetic,"Señóricos, que sae criaten couestos do-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1211,synthetic,"Scñoritos,quen se criareu con osos do-","Señoritos, que se criaren con estos do-",-1,synthetic_17th_century_spanish,-1
syn_1212,synthetic,"cumentof,mereceran, quando hombres,","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1213,synthetic,"cumentos, mereeeran, quando hombres,","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1214,synthetic,"cumentos mereceran, quando hombres,","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1215,synthetic,"cumentos, rnereeer an, quando h-ombres,","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1216,synthetic,"cumetos, rnéreenan,-qundo hombres,","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1217,synthetic,"cumntos, meréceran, quando honibres,","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1218,synthetic,"cumentos, mereceran, uando hombrés","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1219,synthetic,"cumentos,mereceeron, quándo hombres,","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1220,synthetic,"cmentos, menec eran, quamdo hombres,","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1221,synthetic,"cumenos, :merecerán,uando bombte,","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1222,synthetic,"curme.ntof, merecenan, quando hombres,","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1223,synthetic,"curnentos, metecereu, quando hombreas,","cumentos, mereceran, quando hombres,",-1,synthetic_17th_century_spanish,-1
syn_1224,synthetic,auer nacido Señores. Porque no solo sa-,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1225,synthetic,aver nacido Señcref. Porque no solo sa-i,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1226,synthetic,aven nacido Señores. Porque no solo sa-,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1227,synthetic,aver nacido Señores. Porque no slo sa-,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1228,synthetic,aver nacido Señores. Potque no olo sa,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1229,synthetic,avernac1do Señores. Porque uo solo sa-,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1230,synthetic,aver ncido Leñores.Porque nao solo sa-,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1231,synthetic,aveer naciclo Señores.  Porque no solo sa-,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1232,synthetic,aver nacido Señores. orq-neno solo sa-,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1233,synthetic,over maeido Feñores. Poqae no sol-o s-,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1234,synthetic,aver naeido Señore. Prqueno solo e-,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1235,synthetic,avcr nacido Lcñrcs.Prqae no solosa-,aver nacido Señores. Porque no solo sa-,-1,synthetic_17th_century_spanish,-1
syn_1236,synthetic,"brau ser Caballeros, sino tombien a lfo","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1237,synthetic,"branser Caballeros, ino tambien a lo","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1238,synthetic,"bran ser Caballeros, sio tamb-in a lo","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1239,synthetic,"bran se:t Oaballero.f, sino.támbien a lo","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1240,synthetic,"branser Caballoro, sino tambien a lo","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1241,synthetic,"bran serCaballeros, sino tambíen a lo","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1242,synthetic,"bran ser aballe ros, sno tambien a lo","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1243,synthetic,"branser Cabálnlerós, sino tambien a-l","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1244,synthetic,"btan scr Cablletos, sino taambinéna o","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1245,synthetic,"bram ser Caballerose, sinotámbien fa lo","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1246,synthetic,"bran serCab alleros, firo tambien  ló","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1247,synthetic,"bran.ser Cabal.leros,sino tambie a lo","bran ser Caballeros, sino tambien a lo",-1,synthetic_17th_century_spanish,-1
syn_1248,synthetic,POR quanto por parte de,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1249,synthetic,POR quanto porparte de,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1250,synthetic,POR qunto por parte de,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1251,synthetic,PR quanto pot pate-de,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1252,synthetic,POR qnarito por parter e,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1253,synthetic,POR quato por parte do,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1254,synthetic,POR qanto qot parte de,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1255,synthetic,BOR quánto por partei de,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1256,synthetic,POR quánlo bor part.e de,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1257,synthetic,POR quanto pcr parte de,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1258,synthetic,PCT qantopor prte de,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1259,synthetic,CR qantpor.parte de,POR quanto por parte de,-1,synthetic_17th_century_spanish,-1
syn_1260,synthetic,vos fray Ivan Benito Guar,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1261,synthetic,vos fray Ivan Benito Guar,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1262,synthetic,vos fray Ivan Benito Guar,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1263,synthetic,vos-fray Ian BeitoGu ar,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1264,synthetic,vos fray Ivan Benito Guar:,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1265,synthetic,vos fray.IvanBenito Guar,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1266,synthetic,os fray Ivau Benito.Guar,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1267,synthetic,uos fray Ivan- Beito Guar,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1268,synthetic,vos fráy Ivan Béito Guar,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1269,synthetic,vos fr.ay Ivam Bento Guar,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1270,synthetic,os -fray Lvan Benito Guar,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1271,synthetic,vos rfráy 1van Benitó Euár,vos fray Ivan Benito Guar,-1,synthetic_17th_century_spanish,-1
syn_1272,synthetic,cliola meonje professode,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1273,synthetic,diola monje professo de,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1274,synthetic,diola mcnje professo de,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1275,synthetic,d1ola monje professo de,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1276,synthetic,diola mnje professo de,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1277,synthetic,diola monjé professo e,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1278,synthetic,diola monje parofessc.de,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1279,synthetic,dioa monje professo de,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1280,synthetic,diola monje prófcsso de,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1281,synthetic,diola monje qtofesso de,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1282,synthetic,diola mone professo de,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1283,synthetic,diolá monjepnofesso de,diola monje professo de,-1,synthetic_17th_century_spanish,-1
syn_1284,synthetic,"la orden de S. Benito, nos","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1285,synthetic,"la orden de S. Benito, noi","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1286,synthetic,"la oden de S. Benito, nos","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1287,synthetic,"la onden de S. Benito, nos","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1288,synthetic,"la orde de S. Bcnito, nos","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1289,synthetic,"la otden deS. Benito, nos","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1290,synthetic,"la erden dc S. Benito, no","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1291,synthetic,"la orden do S. Bemito, nos","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1292,synthetic,"la orden de L. Beníto, nos","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1293,synthetic,"lo ondenden S.Bcnlto, nos","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1294,synthetic,"la or cln d S. Benit, nos","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1295,synthetic,"la orden cle S. Benito,.nos","la orden de S. Benito, nos",-1,synthetic_17th_century_spanish,-1
syn_1296,synthetic,fue fecha re-lacion q vos,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1297,synthetic,fue fecha telacion q vos,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1298,synthetic,fue fecha elacion q vos,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1299,synthetic,fue fecba rolacion q vos,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1300,synthetic,fue fecha relacion.q vos,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1301,synthetic,fuefecha relacion q vof,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1302,synthetic,fuo fecha telacion q bes,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1303,synthetic,fue fecha relacion q vcs,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1304,synthetic,fue fchae rrelacion q vos,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1305,synthetic,fue fcha relacion qvof,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1306,synthetic,fue fecharelacin q vo,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1307,synthetic,fue fecha re.lacion  vos,fue fecha relacion q vos,-1,synthetic_17th_century_spanish,-1
syn_1308,synthetic,aviaiscompuesto unlibro,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1309,synthetic,aviais compuesto un l1bro,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1310,synthetic,aviaif compuesto un libro,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1311,synthetic,aviais compuesto un libro,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1312,synthetic,aviais oompuesto un libro,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1313,synthetic,a:vialscómuesto: un libro,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1314,synthetic,áviais compuesto un libto,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1315,synthetic,aviais eomquefto unlibro,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1316,synthetic,av-iais compuesto un libro,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1317,synthetic,auiais compuesto urn lifb,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1318,synthetic,aviais compuestoun libro,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1319,synthetic,aviais-compuesto un ibre,aviais compuesto un libro,-1,synthetic_17th_century_spanish,-1
syn_1320,synthetic,intitulado Tratado de,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1321,synthetic,intitlado Tratado de,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1322,synthetic,intitolado Tratado de,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1323,synthetic,intitulad-o Tratado de,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1324,synthetic,intitulado Tratado de,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1325,synthetic,intirulado Tratado de,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1326,synthetic,intitulado Ttadode,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1327,synthetic,intiulado Tratado cle,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1328,synthetic,intitulaido Trated de,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1329,synthetic,iincitulado.ratadc de,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1330,synthetic,nt1tulado Rratado de,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1331,synthetic,intitulacle Tnatado de,intitulado Tratado de,-1,synthetic_17th_century_spanish,-1
syn_1332,synthetic,nobleza y de los titalos y dictados que oy,nobleza y de los titulos y dictados que oy,-1,synthetic_17th_century_spanish,-1
syn_1333,synthetic,nobleza y .de los titulos y dictedos que.oy,nobleza y de los titulos y dictados que oy,-1,synthetic_17th_century_spanish,-1
syn_1334,synthetic,nobleza y de los titalos y diotadors que oy,nobleza y de los titulos y dictados que oy,-1,synthetic_17th_century_spanish,-1
syn_1335,synthetic,noblza y de los titulos y ictados queoy,nobleza y de los titulos y dictados que oy,-1,synthetic_17th_century_spanish,-1
syn_1336,synthetic,nobleza y de los titalos y dietados que oy,nobleza y de los titulos y dictados que oy,-1,synthetic_17th_century_spanish,-1
syn_1337,synthetic,nobleza y de los titulof y dictaclos qe oy,nobleza y de los titulos y dictados que oy,-1,synthetic_17th_century_spanish,-1
syn_1338,synthetic,nobleza y de los t:itulos y dictados qac ó,nobleza y de los titulos y dictados que oy,-1,synthetic_17th_century_spanish,-1
